Material Quantity (gm),Additive Catalyst (gm),Ash Component (gm),Water Mix (ml),Plasticizer (gm),Moderate Aggregator,Refined Aggregator,Formulation Duration (hrs),Compression Strength MPa,Material Quantity (gm),Refined Aggregator,Additive Catalyst (gm),Ash Component (gm),Water Mix (ml),Plasticizer (gm),Moderate Aggregator,Formulation Duration (hrs),Material Quantity (gm)^2,Material Quantity (gm) Refined Aggregator,Material Quantity (gm) Additive Catalyst (gm),Material Quantity (gm) Ash Component (gm),Material Quantity (gm) Water Mix (ml),Material Quantity (gm) Plasticizer (gm),Material Quantity (gm) Moderate Aggregator,Material Quantity (gm) Formulation Duration (hrs),Refined Aggregator^2,Refined Aggregator Additive Catalyst (gm),Refined Aggregator Ash Component (gm),Refined Aggregator Water Mix (ml),Refined Aggregator Plasticizer (gm),Refined Aggregator Moderate Aggregator,Refined Aggregator Formulation Duration (hrs),Additive Catalyst (gm)^2,Additive Catalyst (gm) Ash Component (gm),Additive Catalyst (gm) Water Mix (ml),Additive Catalyst (gm) Plasticizer (gm),Additive Catalyst (gm) Moderate Aggregator,Additive Catalyst (gm) Formulation Duration (hrs),Ash Component (gm)^2,Ash Component (gm) Water Mix (ml),Ash Component (gm) Plasticizer (gm),Ash Component (gm) Moderate Aggregator,Ash Component (gm) Formulation Duration (hrs),Water Mix (ml)^2,Water Mix (ml) Plasticizer (gm),Water Mix (ml) Moderate Aggregator,Water Mix (ml) Formulation Duration (hrs),Plasticizer (gm)^2,Plasticizer (gm) Moderate Aggregator,Plasticizer (gm) Formulation Duration (hrs),Moderate Aggregator^2,Moderate Aggregator Formulation Duration (hrs),Formulation Duration (hrs)^2
388.84,423.88,208.12,269.35,27.54,835.24,636.78,90.51,48.4,388.84,636.78,423.88,208.12,269.35,27.54,835.24,90.51,151196.54559999998,247605.53519999998,164821.4992,80925.3808,104734.054,10708.6536,324774.7216,35193.9084,405488.76839999994,269918.3064,132526.6536,171516.693,17536.921199999997,531864.1272,57634.957800000004,179674.2544,88217.9056,114172.07800000001,11673.6552,354041.5312,38365.3788,43313.9344,56057.122,5731.6248,173830.1488,18836.9412,72549.42250000002,7417.899,224971.89400000003,24378.868500000004,758.4516,23002.5096,2492.6454,697625.8576,75597.5724,8192.0601
133.3,115.01,98.71,176.52,32.79,1030.61,612.62,92.9,43.06,133.3,612.62,115.01,98.71,176.52,32.79,1030.61,92.9,17768.890000000003,81662.24600000001,15330.833000000002,13158.043,23530.116,4370.907,137380.313,12383.570000000002,375303.2644,70457.4262,60471.720199999996,108139.6824,20087.8098,631372.2982,56912.398,13227.3001,11352.6371,20301.5652,3771.1779,118530.4561,10684.429000000002,9743.664099999998,17424.2892,3236.7009,101731.51309999998,9170.159,31159.310400000002,5788.0908,181923.27719999998,16398.708000000002,1075.1841,33793.70189999999,3046.1910000000003,1062156.9721,95743.669,8630.410000000002
150.57,113.69,153.5,232.63,31.95,1162.06,623.11,91.27,52.33,150.57,623.11,113.69,153.5,232.63,31.95,1162.06,91.27,22671.3249,93821.6727,17118.3033,23112.495,35027.0991,4810.711499999999,174971.3742,13742.523899999998,388266.0721,70841.3759,95647.38500000001,144954.0793,19908.3645,724091.2066,56871.2497,12925.4161,17451.415,26447.7047,3632.3954999999996,132114.60139999999,10376.486299999999,23562.25,35708.705,4904.325,178376.21,14009.945,54116.7169,7432.528499999999,270330.0178,21232.140099999997,1020.8025,37127.816999999995,2916.0764999999997,1350383.4435999999,106061.2162,8330.212899999999
333.55,112.1,0.6,189.98,26.67,1060.74,846.33,248.01,67.69,333.55,846.33,112.1,0.6,189.98,26.67,1060.74,248.01,111255.60250000001,282293.3715,37390.955,200.13,63367.829,8895.7785,353809.827,82723.7355,716274.4689000001,94873.593,507.798,160785.7734,22571.621100000004,897736.0842,209898.3033,12566.409999999998,67.25999999999999,21296.757999999998,2989.707,118908.954,27801.921,0.36,113.98799999999999,16.002,636.444,148.80599999999998,36092.4004,5066.7666,201519.3852,47116.93979999999,711.2889000000001,28289.935800000003,6614.4267,1125169.3476,263074.1274,61508.9601
323.3,135.42,104.92,237.9,7.32,854.36,810.26,43.25,46.52,323.3,810.26,135.42,104.92,237.9,7.32,854.36,43.25,104522.89000000001,261957.05800000002,43781.286,33920.636,76913.07,2366.556,276214.588,13982.725,656521.2676,109725.4092,85012.4792,192760.854,5931.1032000000005,692253.7336,35043.745,18338.576399999998,14208.266399999999,32216.417999999998,991.2743999999999,115697.43119999999,5856.914999999999,11008.206400000001,24960.468,768.0144,89639.4512,4537.79,56596.41,1741.428,203252.244,10289.175000000001,53.58240000000001,6253.9152,316.59000000000003,729931.0096,36951.07,1870.5625
368.44,0.0,0.0,247.66,0.0,998.97,837.95,29.25,20.31,368.44,837.95,0.0,0.0,247.66,0.0,998.97,29.25,135748.0336,308734.298,0.0,0.0,91247.8504,0.0,368060.50680000003,10776.87,702160.2025000001,0.0,0.0,207526.69700000001,0.0,837086.9115,24510.037500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61335.4756,0.0,247404.9102,7244.055,0.0,0.0,0.0,997941.0609,29219.8725,855.5625
282.8,0.0,148.35,212.28,8.17,1083.49,798.46,29.25,29.98,282.8,798.46,0.0,148.35,212.28,8.17,1083.49,29.25,79975.84000000001,225804.488,0.0,41953.38,60032.784,2310.476,306410.972,8271.9,637538.3716000001,0.0,118451.541,169497.0888,6523.4182,865123.4254000001,23354.955,0.0,0.0,0.0,0.0,0.0,0.0,22007.7225,31491.737999999998,1212.0194999999999,160735.7415,4339.2375,45062.7984,1734.3276,230003.2572,6209.19,66.74889999999999,8852.1133,238.9725,1173950.5801,31692.0825,855.5625
161.81,177.78,138.59,244.06,26.01,1094.75,885.75,324.71,41.05,161.81,885.75,177.78,138.59,244.06,26.01,1094.75,324.71,26182.4761,143323.2075,28766.5818,22425.247900000002,39491.3486,4208.6781,177141.4975,52541.325099999995,784553.0625,157468.635,122756.0925,216176.145,23038.357500000002,969674.8125,287611.8825,31605.7284,24638.5302,43388.9868,4624.0578000000005,194624.655,57726.943799999994,19207.1881,33824.2754,3604.7259000000004,151721.4025,45001.558899999996,59565.2836,6348.0006,267184.685,79248.7226,676.5201000000001,28474.447500000002,8445.7071,1198477.5625,355476.27249999996,105436.5841
638.69,154.94,47.4,212.96,2.97,971.19,1000.48,245.78,27.57,638.69,1000.48,154.94,47.4,212.96,2.97,971.19,245.78,407924.9161000001,638996.5712000001,98958.62860000001,30273.906000000003,136015.4224,1896.9093000000003,620289.3411000001,156977.2282,1000960.2304,155014.3712,47422.752,213062.2208,2971.4256,971656.1712000001,245897.9744,24006.403599999998,7344.156,32996.0224,460.1718,150476.1786,38081.1532,2246.7599999999998,10094.304,140.778,46034.406,11649.972,45351.9616,632.4912,206824.62240000002,52341.3088,8.820900000000002,2884.4343000000003,729.9666000000001,943210.0161000001,238699.07820000002,60407.8084
395.26,364.39,104.39,176.97,16.27,1011.3,801.49,25.34,72.43,395.26,801.49,364.39,104.39,176.97,16.27,1011.3,25.34,156230.4676,316796.9374,144028.7914,41261.191399999996,69949.16219999999,6430.8802,399726.43799999997,10015.8884,642386.2201,292054.9411,83667.5411,141839.6853,13040.2423,810546.8369999999,20309.7566,132780.0721,38038.672099999996,64486.0983,5928.6253,368507.60699999996,9233.6426,10897.2721,18473.8983,1698.4252999999999,105569.60699999999,2645.2426,31318.3809,2879.3019,178969.761,4484.4198,264.7129,16453.851,412.2818,1022727.69,25626.341999999997,642.1156
211.53,432.06,117.51,188.13,13.29,1139.12,683.67,324.73,74.12,211.53,683.67,432.06,117.51,188.13,13.29,1139.12,324.73,44744.9409,144616.7151,91393.6518,24856.890300000003,39795.1389,2811.2336999999998,240958.05359999998,68690.1369,467404.66889999993,295386.4602,80338.0617,128618.83709999999,9085.974299999998,778782.1703999998,222008.1591,186675.8436,50771.3706,81283.4478,5742.077399999999,492168.1871999999,140302.8438,13808.600100000001,22107.1563,1561.7078999999999,133857.9912,38159.022300000004,35392.8969,2500.2477,214302.64559999996,61091.454900000004,176.62409999999997,15138.904799999998,4315.6617,1297594.3743999999,369906.4376,105449.57290000001
606.24,236.53,170.92,186.97,39.14,987.14,896.11,159.42,39.27,606.24,896.11,236.53,170.92,186.97,39.14,987.14,159.42,367526.9376,543257.7264,143393.9472,103618.54079999999,113348.6928,23728.2336,598443.7536,96646.7808,803013.1321,211956.8983,153163.1212,167545.6867,35073.7454,884586.0254,142857.85619999998,55946.4409,40427.707599999994,44224.0141,9257.7842,233488.2242,37707.6126,29213.646399999994,31956.912399999997,6689.8088,168721.96879999997,27248.066399999996,34957.7809,7318.0058,184565.56579999998,29806.7574,1531.9396000000002,38636.6596,6239.698799999999,974445.3796,157369.8588,25414.736399999994
429.62,414.57,115.54,193.47,25.19,1104.2,912.1,230.84,65.58,429.62,912.1,414.57,115.54,193.47,25.19,1104.2,230.84,184573.3444,391856.402,178107.56339999998,49638.2948,83118.5814,10822.1278,474386.40400000004,99173.4808,831926.41,378129.297,105384.03400000001,176463.987,22975.799000000003,1007140.8200000001,210549.16400000002,171868.2849,47899.4178,80206.8579,10443.0183,457768.194,95699.3388,13349.491600000001,22353.523800000003,2910.4526000000005,127579.26800000001,26671.253600000004,37430.6409,4873.509300000001,213629.574,44660.6148,634.5361,27814.798000000003,5814.859600000001,1219257.6400000001,254893.52800000002,53287.1056
394.91,345.02,0.0,224.24,12.57,966.87,676.82,71.25,89.82,394.91,676.82,345.02,0.0,224.24,12.57,966.87,71.25,155953.90810000003,267282.98620000004,136251.8482,0.0,88554.6184,4964.0187000000005,381826.6317,28137.3375,458085.31240000005,233516.4364,0.0,151770.11680000002,8507.627400000001,654396.9534,48223.425,119038.8004,0.0,77367.2848,4336.9014,333589.4874,24582.675,0.0,0.0,0.0,0.0,0.0,50283.577600000004,2818.6968,216810.92880000002,15977.1,158.00490000000002,12153.555900000001,895.6125000000001,934837.5969,68889.4875,5076.5625
628.31,377.08,212.52,201.71,37.35,1081.27,929.35,292.57,68.31,628.31,929.35,377.08,212.52,201.71,37.35,1081.27,292.57,394773.45609999995,583919.8985,236923.13479999997,133528.4412,126736.4101,23467.3785,679372.7536999999,183824.6567,863691.4225,350439.298,197505.46200000003,187459.18850000002,34711.2225,1004878.2745,271899.9295,142189.3264,80137.0416,76060.8068,14083.938,407725.2916,110322.2956,45164.750400000004,42867.4092,7937.622,229791.50040000002,62176.9764,40686.924100000004,7533.8685000000005,218102.9717,59014.2947,1395.0225,40385.4345,10927.4895,1169144.8129,316347.1639,85597.2049
398.8,392.11,86.26,164.58,0.19,995.6,752.93,315.68,66.47,398.8,752.93,392.11,86.26,164.58,0.19,995.6,315.68,159041.44,300268.484,156373.46800000002,34400.488000000005,65634.504,75.772,397045.28,125893.18400000001,566903.5848999999,295231.3823,64947.741799999996,123917.2194,143.05669999999998,749617.108,237684.9424,153750.2521,33823.4086,64533.463800000005,74.5009,390384.716,123781.28480000001,7440.787600000001,14196.670800000002,16.389400000000002,85880.456,27230.556800000002,27086.576400000005,31.270200000000003,163855.84800000003,51954.614400000006,0.0361,189.16400000000002,59.9792,991219.3600000001,314291.00800000003,99653.8624
370.11,419.34,31.49,170.84,6.08,1090.25,867.45,298.95,66.83,370.11,867.45,419.34,31.49,170.84,6.08,1090.25,298.95,136981.41210000002,321051.9195,155201.9274,11654.7639,63229.5924,2250.2688000000003,403512.4275,110644.3845,752469.5025000001,363756.483,27316.0005,148195.15800000002,5274.0960000000005,945737.3625,259324.1775,175846.03559999997,13205.016599999999,71640.0456,2549.5872,457185.435,125361.69299999998,991.6200999999999,5379.7516,191.45919999999998,34331.972499999996,9413.9355,29186.3056,1038.7072,186258.31,51072.618,36.9664,6628.72,1817.616,1188645.0625,325930.2375,89371.1025
375.52,230.55,101.15,263.24,21.35,882.5,1015.92,199.52,62.37,375.52,1015.92,230.55,101.15,263.24,21.35,882.5,199.52,141015.27039999998,381498.27839999995,86576.136,37983.848,98851.8848,8017.352,331396.39999999997,74923.7504,1032093.4463999999,234220.356,102760.308,267430.7808,21689.892,896549.3999999999,202696.3584,53153.302500000005,23320.132500000003,60689.982,4922.2425,203460.375,45999.336,10231.322500000002,26626.726000000002,2159.5525000000002,89264.875,20181.448000000004,69295.2976,5620.174000000001,232309.30000000002,52521.6448,455.82250000000005,18841.375,4259.752,778806.25,176076.40000000002,39808.23040000001
200.65,32.19,217.21,268.44,37.14,888.33,751.83,137.76,72.77,200.65,751.83,32.19,217.21,268.44,37.14,888.33,137.76,40260.4225,150854.6895,6458.9235,43583.1865,53862.486000000004,7452.1410000000005,178243.4145,27641.543999999998,565248.3489000001,24201.4077,163304.99430000002,201821.2452,27922.966200000003,667873.1439,103572.1008,1036.1961,6991.9899,8641.0836,1195.5366,28595.3427,4434.4944,47180.184100000006,58307.8524,8067.1794,192954.15930000003,29922.849599999998,72060.0336,9969.8616,238463.3052,36980.2944,1379.3796,32992.5762,5116.4064,789130.1889000001,122376.34079999999,18977.8176
295.71,78.05,150.13,201.05,15.13,965.2,809.96,87.93,61.49,295.71,809.96,78.05,150.13,201.05,15.13,965.2,87.93,87444.40409999999,239513.2716,23080.1655,44394.942299999995,59452.4955,4474.0923,285419.292,26001.7803,656035.2016,63217.378,121599.2948,162842.458,12254.694800000001,781773.3920000001,71219.78280000002,6091.8025,11717.646499999999,15691.9525,1180.8965,75333.86,6862.936500000001,22539.0169,30183.6365,2271.4669,144905.476,13200.930900000001,40421.10250000001,3041.8865000000005,194053.46000000002,17678.326500000003,228.91690000000003,14603.476,1330.3809,931611.04,84870.03600000001,7731.684900000001
581.48,395.69,97.77,208.55,17.36,1167.55,856.86,263.49,74.24,581.48,856.86,395.69,97.77,208.55,17.36,1167.55,263.49,338118.9904,498246.9528,230085.8212,56851.2996,121267.65400000001,10094.4928,678906.974,153214.16520000002,734209.0596,339050.9334,83775.2022,178698.15300000002,14875.0896,1000426.8929999999,225774.04140000002,156570.5761,38686.6113,82521.1495,6869.1784,461987.85949999996,104260.3581,9558.972899999999,20389.9335,1697.2872,114151.36349999999,25761.4173,43493.10250000001,3620.428,243492.5525,54950.8395,301.3696,20268.667999999998,4574.1864,1363173.0025,307637.7495,69426.9801
577.9,414.0,166.27,297.76,33.76,1149.19,980.04,107.45,21.43,577.9,980.04,414.0,166.27,297.76,33.76,1149.19,107.45,333968.41,566365.1159999999,239250.59999999998,96087.433,172075.504,19509.904,664116.901,62095.354999999996,960478.4016,405736.56,162951.2508,291816.7104,33086.1504,1126252.1676,105305.298,171396.0,68835.78,123272.64,13976.64,475764.66000000003,44484.3,27645.712900000002,49508.5552,5613.2752,191075.8213,17865.7115,88661.01759999999,10052.3776,342182.81440000003,31994.311999999998,1139.7376,38796.6544,3627.5119999999997,1320637.6561,123480.4655,11545.5025
575.8,291.78,181.0,195.87,20.35,872.44,945.68,99.11,67.85,575.8,945.68,291.78,181.0,195.87,20.35,872.44,99.11,331545.63999999996,544522.5439999999,168006.92399999997,104219.79999999999,112781.946,11717.53,502350.952,57067.53799999999,894310.6623999999,275930.51039999997,171168.08,185230.34159999999,19244.588,825049.0592,93726.34479999999,85135.56839999999,52812.17999999999,57150.948599999996,5937.723,254560.5432,28918.315799999997,32761.0,35452.47,3683.3500000000004,157911.64,17938.91,38365.0569,3985.9545000000003,170884.82280000002,19412.6757,414.12250000000006,17754.154000000002,2016.8885,761151.5536000001,86467.52840000001,9822.7921
526.99,253.98,243.68,271.34,10.58,1124.69,1007.63,372.61,71.09,526.99,1007.63,253.98,243.68,271.34,10.58,1124.69,372.61,277718.4601,531010.9337,133844.9202,128416.9232,142993.46659999999,5575.5542000000005,592700.3831000001,196361.7439,1015318.2169,255917.8674,245539.2784,273410.3242,10660.7254,1133271.3847,375453.01430000004,64505.840399999994,61889.8464,68914.93319999998,2687.1084,285648.7662,94635.4878,59379.9424,66120.13119999999,2578.1344,274064.45920000004,90797.6048,73625.39559999999,2870.7771999999995,305173.3846,101103.9974,111.9364,11899.2202,3942.2138,1264927.5961000002,419070.74090000003,138838.2121
561.89,190.72,95.72,251.94,0.93,1168.83,902.17,149.14,23.58,561.89,902.17,190.72,95.72,251.94,0.93,1168.83,149.14,315720.3721,506920.3013,107163.6608,53784.110799999995,141562.5666,522.5577000000001,656753.8886999999,83800.27459999999,813910.7089,172061.86239999998,86355.71239999999,227292.70979999998,839.0181,1054483.3610999999,134549.63379999998,36374.1184,18255.718399999998,48049.9968,177.36960000000002,222919.25759999998,28443.980799999998,9162.3184,24115.696799999998,89.0196,111880.40759999999,14275.680799999998,63473.7636,234.3042,294475.0302,37574.3316,0.8649000000000001,1087.0119,138.7002,1366163.5688999998,174319.30619999996,22242.739599999997
254.97,365.38,208.67,153.61,32.4,1001.67,910.68,23.12,49.11,254.97,910.68,365.38,208.67,153.61,32.4,1001.67,23.12,65009.700899999996,232196.0796,93160.9386,53204.5899,39165.9417,8261.028,255395.79989999998,5894.9064,829338.0623999999,332744.2584,190031.59559999997,139889.5548,29506.031999999996,912200.8355999999,21054.9216,133502.54439999998,76243.8446,56126.0218,11838.312,365990.1846,8447.5856,43543.1689,32053.7987,6760.907999999999,209018.4789,4824.4504,23596.032100000004,4976.964,153866.5287,3551.4632000000006,1049.76,32454.107999999997,749.088,1003342.7888999999,23158.6104,534.5344
570.6,332.07,241.53,280.28,18.36,1115.03,826.83,266.34,45.63,570.6,826.83,332.07,241.53,280.28,18.36,1115.03,266.34,325584.36000000004,471789.19800000003,189479.142,137817.018,159927.76799999998,10476.216,636236.118,151973.604,683647.8489000001,274565.4381,199704.24990000002,231743.9124,15180.5988,921940.2549,220217.90219999998,110270.4849,80204.8671,93072.57959999998,6096.8052,370268.0121,88443.5238,58336.7409,67696.0284,4434.4908,269313.1959,64329.10019999999,78556.87839999999,5145.940799999999,312520.60839999997,74649.77519999999,337.08959999999996,20471.9508,4890.002399999999,1243291.9009,296977.0902,70936.99559999998
316.48,49.93,48.68,159.94,3.96,1144.48,650.15,259.37,70.97,316.48,650.15,49.93,48.68,159.94,3.96,1144.48,259.37,100159.59040000002,205759.472,15801.8464,15406.2464,50617.811200000004,1253.2608,362205.03040000005,82085.4176,422695.02249999996,32461.9895,31649.302,103984.991,2574.594,744083.672,168629.4055,2493.0049,2430.5924,7985.8042,197.7228,57143.8864,12950.3441,2369.7424,7785.879199999999,192.7728,55713.2864,12626.1316,25580.8036,633.3624,183048.1312,41483.6378,15.6816,4532.1408,1027.1052,1309834.4704,296843.77760000003,67272.7969
481.83,376.0,115.55,196.65,17.29,996.78,865.66,142.39,59.9,481.83,865.66,376.0,115.55,196.65,17.29,996.78,142.39,232160.14889999997,417100.9578,181168.08,55675.4565,94751.8695,8330.840699999999,480278.50739999994,68607.77369999999,749367.2355999999,325488.16,100027.01299999999,170232.039,14967.2614,862872.5748,123261.32739999998,141376.0,43446.799999999996,73940.40000000001,6501.04,374789.27999999997,53538.63999999999,13351.8025,22722.9075,1997.8594999999998,115177.92899999999,16453.1645,38671.2225,3400.0785,196016.787,28000.993499999997,298.9441,17234.3262,2461.9230999999995,993570.3683999999,141931.5042,20274.912099999998
462.99,184.46,0.0,187.76,19.4,1163.38,620.51,71.25,61.49,462.99,620.51,184.46,0.0,187.76,19.4,1163.38,71.25,214359.7401,287289.9249,85403.1354,0.0,86931.0024,8982.006,538633.3062000001,32988.0375,385032.6601,114459.2746,0.0,116506.9576,12037.893999999998,721888.9238000001,44211.3375,34025.4916,0.0,34634.2096,3578.524,214597.07480000003,13142.775000000001,0.0,0.0,0.0,0.0,0.0,35253.817599999995,3642.5439999999994,218436.2288,13377.9,376.35999999999996,22569.572,1382.25,1353453.0244000002,82890.82500000001,5076.5625
218.63,113.13,26.36,247.8,16.66,852.01,736.02,71.96,69.74,218.63,736.02,113.13,26.36,247.8,16.66,852.01,71.96,47799.0769,160916.0526,24733.6119,5763.0868,54176.514,3642.3758,186274.94629999998,15732.614799999998,541725.4404,83265.9426,19401.4872,182385.756,12262.0932,627096.4002,52963.99919999999,12798.3969,2982.1068,28033.614,1884.7458,96387.89129999999,8140.834799999999,694.8496,6532.008,439.1576,22458.9836,1896.8655999999999,61404.840000000004,4128.348,211128.078,17831.688,277.5556,14194.4866,1198.8536,725921.0401,61310.639599999995,5178.241599999999
196.76,171.93,240.57,176.93,12.46,929.58,880.23,223.0,57.78,196.76,880.23,171.93,240.57,176.93,12.46,929.58,223.0,38714.497599999995,173194.05479999998,33828.9468,47334.553199999995,34812.7468,2451.6296,182904.1608,43877.479999999996,774804.8529,151337.9439,211756.9311,155739.0939,10967.6658,818244.2034,196291.29,29559.9249,41361.2001,30419.574900000003,2142.2478,159822.6894,38340.39,57873.9249,42564.0501,2997.5022,223629.0606,53647.11,31304.2249,2204.5478000000003,164470.58940000003,39455.39,155.25160000000002,11582.5668,2778.5800000000004,864118.9764,207296.34,49729.0
653.83,353.52,120.85,185.72,5.16,1061.8,693.41,375.03,75.54,653.83,693.41,353.52,120.85,185.72,5.16,1061.8,375.03,427493.66890000005,453372.2603,231141.9816,79015.3555,121429.3076,3373.7628000000004,694236.694,245205.8649,480817.42809999996,245134.30319999997,83798.5985,128780.10519999999,3577.9955999999997,736262.7379999999,260049.55229999998,124976.39039999999,42722.89199999999,65655.7344,1824.1632,375367.53599999996,132580.60559999998,14604.722499999998,22444.262,623.586,128318.52999999998,45322.375499999995,34491.9184,958.3152,197197.49599999998,69650.5716,26.625600000000002,5478.888,1935.1548,1127419.24,398206.85399999993,140647.50089999998
579.5,0.0,0.0,278.16,0.0,955.9,609.23,22.25,43.23,579.5,609.23,0.0,0.0,278.16,0.0,955.9,22.25,335820.25,353048.78500000003,0.0,0.0,161193.72,0.0,553944.0499999999,12893.875,371161.1929,0.0,0.0,169463.4168,0.0,582362.957,13555.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77372.98560000001,0.0,265893.14400000003,6189.06,0.0,0.0,0.0,913744.8099999999,21268.774999999998,495.0625
